"","Source","Target","edgelist2$f_tot"
"7055",118,159,90
"7056",35,115,4
"7057",94,34,8
"7058",18,159,40
"7059",151,195,4
"7060",53,34,6
"7061",64,178,2
"7062",130,115,2
"7063",171,115,6
"7064",102,115,10
"7065",40,214,2
"7066",18,178,28
"7067",96,63,944
"7068",69,178,8
"7069",169,115,10
"7070",146,159,2
"7071",33,153,6
"7072",86,195,28
"7073",31,159,2
"7074",42,63,8
"7075",42,115,4
"7076",72,34,2
"7077",104,63,20
"7078",202,159,2
"7079",64,195,2
"7080",88,115,8
"7081",85,178,16
"7082",219,159,2
"7083",32,195,2
"7084",32,159,6
"7085",72,63,2
"7086",43,234,6
"7087",42,34,6
"7088",96,214,8
"7089",118,63,4
"7090",142,115,6
"7091",21,115,258
"7092",45,195,2
"7093",33,178,2
"7094",53,63,12
"7095",64,34,2
"7096",32,63,2
"7097",33,159,4
"7098",127,63,2
"7099",30,115,4
"7100",152,159,4
"7101",67,115,8
"7102",39,159,18
"7103",89,63,26
"7104",35,153,2
"7105",164,63,16
"7106",85,63,10
"7107",96,115,94
"7108",142,178,2
"7109",39,178,2
"7110",58,153,16
"7111",118,115,2
"7112",72,178,16
"7113",64,63,10
"7114",18,115,12
"7115",30,214,2
"7116",66,63,14
"7117",40,34,2
"7118",43,63,8
"7119",174,178,6
"7120",40,159,2
"7121",27,195,18
"7122",32,178,2
"7123",106,63,2
"7124",174,63,2
"7125",18,153,2
"7126",110,115,4
"7127",130,63,6
"7128",18,214,14
"7129",21,214,8
"7130",110,178,2
"7131",94,153,4
"7132",110,63,2
"7133",43,159,24
"7134",77,159,2
"7135",54,195,10
"7136",22,115,20
"7137",81,195,8
"7138",152,63,2
"7139",54,178,12
"7140",106,195,8
"7141",101,195,8
"7142",200,159,10
"7143",58,159,2
"7144",86,115,2
"7145",81,63,8
"7146",33,63,2
"7147",55,159,2
"7148",39,63,2
"7149",20,153,4
"7150",22,63,2
"7151",73,195,4
"7152",66,159,18
"7153",88,178,2
"7154",147,63,4
"7155",88,18,4542
"7156",27,66,677
"7157",88,20,857
"7158",88,233,36
"7159",27,152,354
"7160",161,16,8
"7161",27,16,328
"7162",27,20,957
"7163",27,50,354
"7164",27,35,1618
"7165",27,32,4298
"7166",27,18,6324
"7167",27,30,1192
"7168",27,69,2024
"7169",123,18,238
"7170",123,21,54
"7171",88,35,510
"7172",27,31,76
"7173",27,26,132
"7174",27,233,68
"7175",27,85,318
"7176",27,53,157
"7177",27,82,82
"7178",27,207,4
"7179",88,50,242
"7180",88,96,360
"7181",88,87,177
"7182",88,30,1056
"7183",88,69,232
"7184",88,118,228
"7185",88,31,24
"7186",27,96,340
"7187",123,45,22
"7188",27,21,664
"7189",88,53,120
"7190",27,40,528
"7191",27,173,10
"7192",27,137,2
"7193",27,106,99
"7194",27,89,4
"7195",27,88,62
"7196",27,83,12
"7197",27,99,388
"7198",27,81,152
"7199",27,67,68
"7200",27,33,334
"7201",27,169,4
"7202",27,110,172
"7203",27,45,26
"7204",27,132,42
"7205",88,152,30
"7206",161,27,10
"7207",27,238,38
"7208",27,118,96
"7209",161,20,90
"7210",161,18,66
"7211",161,30,22
"7212",88,66,10
"7213",88,21,170
"7214",27,39,26
"7215",27,97,20
"7216",27,101,24
"7217",161,50,2
"7218",27,202,68
"7219",123,82,2
"7220",123,86,4
"7221",88,67,58
"7222",123,88,2
"7223",27,22,276
"7224",27,164,30
"7225",132,35,4
"7226",27,130,22
"7227",123,35,30
"7228",132,16,4
"7229",27,43,6
"7230",132,18,10
"7231",27,155,21
"7232",27,87,63
"7233",123,16,4
"7234",123,106,3
"7235",123,43,10
"7236",161,40,10
"7237",88,124,26
"7238",88,99,2
"7239",88,25,2
"7240",27,156,4
"7241",27,68,18
"7242",161,32,46
"7243",123,32,16
"7244",123,96,10
"7245",88,16,2
"7246",27,77,3
"7247",132,152,3
"7248",27,142,2
"7249",123,207,6
"7250",27,64,11
"7251",27,86,4
"7252",27,174,4
"7253",27,161,22
"7254",161,35,14
"7255",123,50,12
"7256",88,197,6
"7257",27,25,16
"7258",88,97,40
"7259",27,48,3
"7260",27,124,2
"7261",161,66,8
"7262",123,66,2
"7263",123,109,2
"7264",88,155,3
"7265",27,55,2
"7266",161,96,8
"7267",161,33,6
"7268",161,134,2
"7269",27,213,2
"7270",27,219,2
"7271",88,82,6
"7272",27,217,2
"7273",32,27,1718
"7274",40,27,64
"7275",18,161,270
"7276",18,27,1006
"7277",21,27,950
"7278",35,27,110
"7279",30,161,60
"7280",30,27,624
"7281",18,22,58
"7282",45,27,472
"7283",30,31,108
"7284",58,27,1211
"7285",69,27,294
"7286",233,88,36
"7287",20,27,959
"7288",40,31,16
"7289",127,27,52
"7290",20,88,39
"7291",20,161,372
"7292",20,196,4
"7293",40,22,4
"7294",20,22,179
"7295",20,31,278
"7296",32,31,100
"7297",20,132,51
"7298",20,197,2
"7299",30,88,100
"7300",21,31,320
"7301",77,88,8
"7302",66,27,200
"7303",30,132,194
"7304",30,137,72
"7305",77,27,16
"7306",83,27,82
"7307",118,161,38
"7308",94,27,216
"7309",31,88,2
"7310",45,132,70
"7311",30,196,582
"7312",233,31,6
"7313",69,196,6
"7314",18,196,30
"7315",18,88,34
"7316",58,196,1
"7317",58,137,1
"7318",26,27,120
"7319",32,22,2
"7320",96,27,240
"7321",21,123,54
"7322",33,27,226
"7323",50,196,8
"7324",87,196,4
"7325",50,161,22
"7326",97,31,8
"7327",86,27,148
"7328",53,22,10
"7329",85,27,608
"7330",110,104,64
"7331",20,104,20
"7332",66,161,46
"7333",42,31,8
"7334",43,161,6
"7335",43,27,18
"7336",39,27,4
"7337",129,196,2
"7338",142,196,14
"7339",86,31,14
"7340",25,196,4
"7341",50,27,130
"7342",35,161,74
"7343",96,196,534
"7344",197,88,12
"7345",127,22,2
"7346",58,161,122
"7347",32,161,284
"7348",202,27,44
"7349",96,123,28
"7350",21,88,28
"7351",43,88,18
"7352",43,31,40
"7353",25,31,8
"7354",99,161,2
"7355",85,161,2
"7356",21,22,44
"7357",35,196,2
"7358",50,88,6
"7359",82,27,8
"7360",85,22,2
"7361",104,27,6
"7362",87,27,20
"7363",42,27,20
"7364",21,137,6
"7365",207,27,2
"7366",43,123,8
"7367",58,104,1
"7368",48,27,4
"7369",64,123,6
"7370",96,31,8
"7371",42,161,2
"7372",72,27,20
"7373",142,137,14
"7374",30,22,26
"7375",48,104,6
"7376",89,27,14
"7377",142,27,8
"7378",102,88,2
"7379",58,88,7
"7380",33,88,12
"7381",58,22,118
"7382",19,88,6
"7383",110,27,8
"7384",162,27,4
"7385",104,88,18
"7386",22,27,110
"7387",35,88,2
"7388",96,161,108
"7389",50,31,2
"7390",72,123,8
"7391",72,88,4
"7392",72,31,2
"7393",53,161,2
"7394",85,60,28
"7395",96,132,98
"7396",18,137,4
"7397",18,31,2
"7398",101,27,10
"7399",30,104,4
"7400",87,31,2
"7401",21,132,110
"7402",48,88,2
"7403",18,132,6
"7404",16,27,10
"7405",118,88,18
"7406",54,123,8
"7407",42,123,4
"7408",85,132,6
"7409",171,104,2
"7410",21,161,12
"7411",95,196,4
"7412",45,22,2
"7413",104,31,2
"7414",18,123,6
"7415",174,22,2
"7416",33,60,4
"7417",86,88,4
"7418",21,104,242
"7419",32,88,2
"7420",40,132,12
"7421",100,196,4
"7422",81,27,10
"7423",94,104,2
"7424",97,27,2
"7425",134,161,2
"7426",58,31,1
"7427",83,132,12
"7428",50,132,4
"7429",31,27,2
"7430",152,27,4
"7431",77,22,2
"7432",40,161,2
"7433",171,137,2
"7434",87,161,4
"7435",40,137,26
"7436",32,132,16
"7437",118,27,4
"7438",53,27,8
"7439",35,31,2
"7440",33,22,6
"7441",96,88,40
"7442",54,27,14
"7443",147,161,2
"7444",86,123,4
"7445",152,31,2
"7446",213,27,6
"7447",33,161,4
"7448",67,27,2
"7449",173,27,4
"7450",67,18,11670
"7451",67,50,544
"7452",22,69,78
"7453",22,18,144
"7454",22,30,200
"7455",22,106,6
"7456",22,85,27
"7457",22,53,55
"7458",137,50,6
"7459",197,233,1
"7460",60,18,994
"7461",196,18,4
"7462",67,87,75
"7463",67,20,489
"7464",67,66,29
"7465",67,169,2
"7466",67,99,140
"7467",31,50,68
"7468",31,35,380
"7469",31,96,6
"7470",31,53,27
"7471",31,32,66
"7472",31,118,22
"7473",31,43,26
"7474",104,18,244
"7475",31,20,275
"7476",104,171,30
"7477",22,20,40
"7478",31,18,396
"7479",67,32,40
"7480",67,35,880
"7481",67,96,1204
"7482",67,16,44
"7483",31,67,24
"7484",31,21,40
"7485",31,99,4
"7486",31,152,12
"7487",31,233,31
"7488",31,82,6
"7489",197,82,2
"7490",104,50,94
"7491",67,93,54
"7492",104,40,14
"7493",67,69,600
"7494",67,53,700
"7495",104,96,84
"7496",196,93,2
"7497",104,32,22
"7498",104,35,2
"7499",104,87,84
"7500",104,102,12
"7501",67,198,6
"7502",67,82,60
"7503",67,152,42
"7504",31,30,20
"7505",104,30,60
"7506",60,35,28
"7507",31,173,6
"7508",67,48,36
"7509",67,85,45
"7510",22,202,16
"7511",22,118,96
"7512",197,18,4
"7513",104,110,64
"7514",67,129,2
"7515",104,94,42
"7516",104,69,42
"7517",67,30,16
"7518",31,40,12
"7519",67,134,10
"7520",104,99,2
"7521",196,129,2
"7522",104,67,4
"7523",196,173,2
"7524",67,173,8
"7525",31,69,10
"7526",22,40,18
"7527",104,173,4
"7528",31,16,38
"7529",22,99,108
"7530",22,67,88
"7531",22,81,16
"7532",196,35,2
"7533",197,35,8
"7534",104,20,39
"7535",104,118,36
"7536",67,81,24
"7537",67,21,370
"7538",196,20,2
"7539",104,207,2
"7540",67,33,20
"7541",104,21,30
"7542",67,130,4
"7543",67,118,792
"7544",31,64,3
"7545",31,110,4
"7546",31,207,4
"7547",31,68,2
"7548",104,124,22
"7549",104,142,2
"7550",60,16,6
"7551",22,66,44
"7552",22,21,12
"7553",22,16,2
"7554",67,39,2
"7555",67,40,34
"7556",67,19,3
"7557",104,106,9
"7558",104,81,184
"7559",137,66,2
"7560",31,66,2
"7561",104,66,5
"7562",67,106,9
"7563",67,77,57
"7564",67,64,2
"7565",67,199,2
"7566",31,93,2
"7567",104,155,15
"7568",104,174,2
"7569",31,33,6
"7570",104,64,1
"7571",22,32,12
"7572",22,25,16
"7573",104,48,3
"7574",31,5,1
"7575",31,174,2
"7576",104,200,3
"7577",67,68,2
"7578",104,85,15
"7579",67,146,4
"7580",104,202,2
"7581",18,67,9990
"7582",40,169,156
"7583",106,67,54
"7584",35,174,64
"7585",30,174,66
"7586",30,213,138
"7587",53,73,6
"7588",35,169,46
"7589",50,67,886
"7590",86,67,464
"7591",21,67,1252
"7592",43,67,390
"7593",118,73,2
"7594",54,67,150
"7595",42,67,198
"7596",87,67,32
"7597",72,67,194
"7598",32,213,50
"7599",21,54,122
"7600",16,54,2
"7601",18,54,14
"7602",64,67,20
"7603",20,169,388
"7604",20,174,139
"7605",18,174,58
"7606",20,213,28
"7607",20,73,52
"7608",20,67,761
"7609",146,67,18
"7610",48,67,220
"7611",32,67,316
"7612",30,67,186
"7613",39,67,90
"7614",21,174,38
"7615",77,67,248
"7616",58,67,572
"7617",73,67,32
"7618",53,67,50
"7619",50,169,312
"7620",66,67,94
"7621",86,54,24
"7622",30,54,30
"7623",96,169,486
"7624",142,169,22
"7625",35,67,160
"7626",142,67,42
"7627",69,67,10
"7628",18,165,8
"7629",18,169,56
"7630",93,67,44
"7631",21,169,42
"7632",58,54,22
"7633",171,169,6
"7634",95,235,18
"7635",32,169,74
"7636",110,169,154
"7637",40,73,4
"7638",30,169,16
"7639",83,67,16
"7640",75,67,24
"7641",43,174,8
"7642",21,213,32
"7643",96,67,70
"7644",33,67,28
"7645",33,169,4
"7646",30,73,50
"7647",66,73,22
"7648",20,217,49
"7649",18,213,16
"7650",89,67,20
"7651",118,67,70
"7652",94,169,22
"7653",50,54,6
"7654",96,217,722
"7655",85,67,2
"7656",97,54,2
"7657",102,169,6
"7658",124,217,4
"7659",82,67,2
"7660",89,54,6
"7661",83,169,2
"7662",127,67,2
"7663",21,73,2
"7664",18,235,2
"7665",87,54,6
"7666",87,73,2
"7667",45,67,6
"7668",96,174,38
"7669",18,73,8
"7670",35,235,4
"7671",43,54,16
"7672",85,165,58
"7673",40,67,2
"7674",96,213,6
"7675",164,67,2
"7676",162,165,30
"7677",19,67,42
"7678",106,213,2
"7679",87,169,2
"7680",20,54,10
"7681",42,169,6
"7682",85,213,2
"7683",42,174,4
"7684",48,169,2
"7685",32,217,6
"7686",33,213,24
"7687",174,169,2
"7688",87,174,2
"7689",33,73,2
"7690",73,217,2
"7691",174,67,12
"7692",53,174,4
"7693",35,54,2
"7694",72,54,4
"7695",35,73,18
"7696",50,217,44
"7697",30,217,2
"7698",18,217,4
"7699",30,165,26
"7700",87,165,2
"7701",58,169,37
"7702",174,73,2
"7703",142,174,2
"7704",85,73,2
"7705",152,169,2
"7706",50,73,18
"7707",21,217,4
"7708",101,67,2
"7709",32,174,2
"7710",164,169,4
"7711",54,217,2
"7712",173,217,2
"7713",166,217,2
"7714",147,217,2
"7715",85,174,4
"7716",50,174,4
"7717",43,169,10
"7718",64,174,2
"7719",122,67,4
"7720",202,67,2
"7721",55,67,2
"7722",54,87,414
"7723",165,18,752
"7724",174,18,60
"7725",54,18,678
"7726",174,35,62
"7727",213,18,50
"7728",174,20,117
"7729",54,50,384
"7730",169,18,26
"7731",54,21,754
"7732",54,43,244
"7733",54,20,78
"7734",54,42,32
"7735",54,68,6
"7736",169,35,36
"7737",73,81,10
"7738",73,18,340
"7739",54,16,28
"7740",54,30,50
"7741",169,50,128
"7742",73,50,44
"7743",73,99,12
"7744",73,53,25
"7745",73,152,42
"7746",73,82,14
"7747",73,173,4
"7748",54,96,86
"7749",54,69,42
"7750",169,20,52
"7751",54,32,58
"7752",73,164,14
"7753",73,110,14
"7754",73,130,2
"7755",213,30,28
"7756",54,40,2
"7757",54,35,80
"7758",174,96,12
"7759",165,35,134
"7760",213,16,2
"7761",174,118,6
"7762",174,152,6
"7763",174,207,4
"7764",174,64,2
"7765",169,110,126
"7766",73,20,32
"7767",73,66,6
"7768",73,96,6
"7769",73,87,12
"7770",213,33,22
"7771",54,152,63
"7772",165,96,80
"7773",213,45,8
"7774",169,40,114
"7775",174,21,4
"7776",73,35,30
"7777",174,110,4
"7778",54,82,32
"7779",213,32,12
"7780",54,118,4
"7781",169,99,2
"7782",54,233,4
"7783",73,40,14
"7784",169,102,4
"7785",217,124,18
"7786",169,96,6
"7787",73,64,1
"7788",73,32,2
"7789",54,53,54
"7790",169,21,2
"7791",54,66,4
"7792",54,173,6
"7793",54,93,2
"7794",54,99,30
"7795",73,207,8
"7796",213,66,18
"7797",235,18,4
"7798",165,16,2
"7799",169,82,2
"7800",169,64,1
"7801",165,50,14
"7802",174,81,4
"7803",73,16,4
"7804",54,72,6
"7805",169,87,3
"7806",174,5,3
"7807",174,53,16
"7808",174,87,3
"7809",165,66,9
"7810",169,66,8
"7811",73,21,2
"7812",174,40,4
"7813",174,32,2
"7814",174,109,2
"7815",217,18,10
"7816",213,21,2
"7817",169,171,2
"7818",217,173,2
"7819",169,30,4
"7820",54,207,6
"7821",169,156,2
"7822",213,35,2
"7823",217,53,2
"7824",96,20,15189
"7825",96,40,2180
"7826",96,53,128
"7827",96,18,2520
"7828",42,21,1396
"7829",96,16,26
"7830",96,69,566
"7831",42,18,1668
"7832",96,164,585
"7833",42,20,223
"7834",42,50,454
"7835",42,152,435
"7836",42,87,201
"7837",42,53,155
"7838",42,82,230
"7839",42,207,182
"7840",42,68,36
"7841",96,21,628
"7842",42,35,278
"7843",42,173,94
"7844",96,106,819
"7845",96,81,1522
"7846",96,99,2758
"7847",96,127,76
"7848",96,93,44
"7849",134,18,154
"7850",96,32,606
"7851",96,30,874
"7852",96,110,506
"7853",42,99,188
"7854",42,96,126
"7855",42,118,132
"7856",42,16,108
"7857",42,19,3
"7858",42,102,2
"7859",42,39,10
"7860",42,72,10
"7861",96,102,274
"7862",42,81,60
"7863",42,69,12
"7864",96,85,411
"7865",96,129,28
"7866",96,83,780
"7867",134,96,26
"7868",96,109,332
"7869",96,118,1276
"7870",96,48,1095
"7871",96,233,235
"7872",55,18,40
"7873",42,124,34
"7874",96,66,481
"7875",42,109,14
"7876",96,134,532
"7877",42,66,7
"7878",42,171,2
"7879",42,85,6
"7880",42,164,2
"7881",42,64,48
"7882",42,158,2
"7883",42,238,2
"7884",134,173,2
"7885",96,87,3
"7886",96,68,502
"7887",96,124,912
"7888",96,35,12
"7889",42,32,34
"7890",96,50,90
"7891",96,155,471
"7892",42,33,16
"7893",42,40,46
"7894",96,5,213
"7895",96,200,345
"7896",96,152,12
"7897",96,216,304
"7898",96,101,16
"7899",55,82,2
"7900",96,122,312
"7901",96,202,202
"7902",42,106,12
"7903",42,30,174
"7904",55,16,2
"7905",55,20,12
"7906",96,33,94
"7907",236,18,4
"7908",55,106,30
"7909",42,43,12
"7910",96,240,12
"7911",42,25,6
"7912",42,93,2
"7913",96,39,14
"7914",134,50,2
"7915",42,166,74
"7916",42,86,8
"7917",96,43,254
"7918",96,142,32
"7919",42,198,9
"7920",42,142,8
"7921",96,77,30
"7922",55,30,12
"7923",96,199,6
"7924",55,35,10
"7925",42,110,20
"7926",96,151,2
"7927",42,229,2
"7928",96,75,70
"7929",134,40,4
"7930",42,77,15
"7931",96,45,52
"7932",55,110,2
"7933",96,55,214
"7934",42,48,24
"7935",42,129,2
"7936",55,40,8
"7937",96,156,2
"7938",96,204,52
"7939",42,233,1
"7940",134,35,2
"7941",55,50,4
"7942",55,53,2
"7943",55,21,4
"7944",96,25,10
"7945",96,97,2
"7946",96,86,2
"7947",55,66,1
"7948",96,198,6
"7949",96,19,3
"7950",16,96,34
"7951",113,16,372
"7952",118,16,6
"7953",18,16,1144
"7954",25,16,156
"7955",18,25,134
"7956",21,42,2466
"7957",32,96,256
"7958",18,96,1874
"7959",30,96,1350
"7960",21,16,848
"7961",30,16,274
"7962",35,16,530
"7963",58,16,959
"7964",66,16,154
"7965",32,16,350
"7966",69,16,88
"7967",33,16,166
"7968",59,16,232
"7969",20,96,1222
"7970",58,96,1339
"7971",20,16,389
"7972",64,16,10
"7973",108,16,2
"7974",43,16,140
"7975",43,42,74
"7976",40,96,62
"7977",53,96,96
"7978",86,96,498
"7979",21,96,1172
"7980",68,96,6
"7981",45,16,86
"7982",30,25,966
"7983",16,25,60
"7984",53,16,20
"7985",127,96,36
"7986",20,134,267
"7987",18,134,280
"7988",18,42,124
"7989",20,25,46
"7990",20,146,18
"7991",18,146,96
"7992",20,55,76
"7993",66,96,432
"7994",81,96,522
"7995",146,96,18
"7996",83,96,328
"7997",85,16,88
"7998",94,96,152
"7999",77,96,402
"8000",102,96,18
"8001",26,16,104
"8002",101,96,54
"8003",50,16,52
"8004",43,96,126
"8005",59,25,112
"8006",59,96,58
"8007",69,96,136
"8008",33,96,76
"8009",155,16,6
"8010",30,134,222
"8011",72,96,34
"8012",45,96,96
"8013",85,96,42
"8014",83,134,142
"8015",129,96,4
"8016",166,96,8
"8017",95,134,8
"8018",187,134,2
"8019",89,16,60
"8020",202,96,22
"8021",97,96,16
"8022",237,16,24
"8023",238,16,52
"8024",158,16,168
"8025",77,16,8
"8026",64,96,4
"8027",99,16,6
"8028",26,96,180
"8029",48,146,12
"8030",152,16,2
"8031",109,16,2
"8032",239,16,2
"8033",40,16,16
"8034",240,16,22
"8035",77,134,4
"8036",30,55,70
"8037",35,134,4
"8038",50,134,12
"8039",118,96,20
"8040",48,96,18
"8041",21,25,24
"8042",86,42,8
"8043",20,42,16
"8044",50,42,4
"8045",50,25,4
"8046",72,16,4
"8047",21,55,262
"8048",220,96,2
"8049",39,96,14
"8050",40,55,6
"8051",30,42,12
"8052",99,96,32
"8053",21,146,8
"8054",93,134,60
"8055",32,42,4
"8056",142,96,4
"8057",86,16,8
"8058",53,42,8
"8059",97,16,6
"8060",77,146,2
"8061",110,16,8
"8062",86,25,2
"8063",122,96,10
"8064",166,16,4
"8065",89,96,12
"8066",72,42,22
"8067",45,42,4
"8068",241,16,2
"8069",87,16,4
"8070",82,16,4
"8071",122,16,4
"8072",155,96,2
"8073",164,96,28
"8074",35,96,10
"8075",18,236,8
"8076",94,16,26
"8077",100,16,6
"8078",58,25,7
"8079",48,16,4
"8080",19,96,22
"8081",58,146,10
"8082",18,55,6
"8083",58,134,2
"8084",130,96,2
"8085",20,236,7
"8086",89,25,2
"8087",171,96,6
"8088",86,146,2
"8089",164,16,68
"8090",32,25,12
"8091",35,55,2
"8092",99,42,2
"8093",87,42,4
"8094",202,146,4
"8095",162,16,10
"8096",35,42,4
"8097",30,146,2
"8098",210,42,4
"8099",81,42,4
"8100",58,55,16
"8101",53,55,2
"8102",162,96,20
"8103",158,96,4
"8104",35,25,6
"8105",40,42,16
"8106",156,42,2
"8107",85,55,4
"8108",113,96,86
"8109",77,25,2
"8110",130,16,2
"8111",83,55,22
"8112",162,25,38
"8113",124,96,2
"8114",87,96,2
"8115",101,55,2
"8116",155,55,2
"8117",158,25,2
"8118",200,96,4
"8119",58,42,11
"8120",32,55,2
"8121",106,96,2
"8122",146,18,702
"8123",16,18,708
"8124",99,18,222
"8125",99,82,486
"8126",109,18,638
"8127",99,35,102
"8128",16,35,282
"8129",99,50,48
"8130",16,50,12
"8131",16,21,102
"8132",16,40,14
"8133",16,30,38
"8134",25,20,18
"8135",25,50,20
"8136",25,233,27
"8137",171,18,118
"8138",171,35,2
"8139",171,109,14
"8140",146,50,82
"8141",16,69,112
"8142",99,87,6
"8143",16,32,90
"8144",25,35,6
"8145",109,40,4
"8146",146,198,21
"8147",99,81,10
"8148",171,110,24
"8149",146,32,18
"8150",146,21,26
"8151",99,21,4
"8152",109,152,15
"8153",171,173,4
"8154",171,94,12
"8155",99,53,10
"8156",99,242,36
"8157",109,106,6
"8158",16,33,2
"8159",146,20,4
"8160",146,35,14
"8161",25,18,92
"8162",146,77,6
"8163",109,35,20
"8164",99,69,2
"8165",146,85,3
"8166",240,18,4
"8167",109,171,32
"8168",16,53,7
"8169",16,20,329
"8170",16,106,78
"8171",25,142,2
"8172",16,66,3
"8173",146,48,39
"8174",146,40,16
"8175",146,69,12
"8176",99,20,31
"8177",146,118,4
"8178",16,82,2
"8179",99,152,24
"8180",109,66,1
"8181",25,152,6
"8182",16,158,2
"8183",99,32,8
"8184",99,118,2
"8185",99,85,9
"8186",171,142,12
"8187",99,173,2
"8188",99,166,2
"8189",16,99,2
"8190",99,66,1
"8191",146,66,4
"8192",16,164,2
"8193",146,30,4
"8194",16,19,3
"8195",16,81,22
"8196",16,45,4
"8197",16,155,3
"8198",146,53,1
"8199",16,113,10
"8200",146,93,2
"8201",99,40,2
"8202",146,33,2
"8203",99,68,24
"8204",16,89,2
"8205",109,21,2
"8206",109,81,2
"8207",16,87,6
"8208",146,81,2
"8209",171,81,2
"8210",146,152,6
"8211",171,102,2
"8212",242,99,100
"8213",21,99,1002
"8214",18,99,842
"8215",82,99,1104
"8216",30,99,640
"8217",86,99,50
"8218",43,99,176
"8219",77,99,276
"8220",130,99,4
"8221",32,99,116
"8222",58,99,1089
"8223",20,109,152
"8224",20,99,535
"8225",173,99,62
"8226",50,99,110
"8227",35,109,14
"8228",53,99,86
"8229",85,99,32
"8230",35,99,542
"8231",72,99,54
"8232",50,109,38
"8233",21,109,160
"8234",33,99,54
"8235",30,109,142
"8236",18,109,24
"8237",129,99,2
"8238",81,99,22
"8239",40,171,2
"8240",87,99,4
"8241",106,99,16
"8242",59,99,2
"8243",30,246,26
"8244",26,99,20
"8245",151,99,2
"8246",45,99,20
"8247",94,171,26
"8248",50,246,12
"8249",101,99,2
"8250",110,171,20
"8251",69,99,6
"8252",142,171,10
"8253",142,109,2
"8254",127,99,4
"8255",64,99,20
"8256",48,109,2
"8257",85,246,130
"8258",202,171,2
"8259",97,99,2
"8260",152,99,14
"8261",72,109,2
"8262",40,99,2
"8263",207,99,4
"8264",108,99,2
"8265",32,246,16
"8266",20,171,4
"8267",40,109,8
"8268",43,171,2
"8269",18,171,8
"8270",58,109,2
"8271",43,109,16
"8272",39,99,8
"8273",162,246,12
"8274",21,171,2
"8275",58,240,18
"8276",102,171,2
"8277",59,109,4
"8278",45,237,2
"8279",155,18,38
"8280",87,18,444
"8281",152,200,9
"8282",106,50,36
"8283",106,35,48
"8284",48,18,1706
"8285",85,40,140
"8286",85,35,308
"8287",85,21,110
"8288",106,18,218
"8289",152,21,10
"8290",77,18,7012
"8291",162,18,1078
"8292",85,18,5020
"8293",152,18,150
"8294",77,50,444
"8295",152,118,132
"8296",152,20,107
"8297",152,69,2
"8298",77,35,586
"8299",77,53,381
"8300",77,69,864
"8301",77,21,170
"8302",85,32,1696
"8303",85,69,1874
"8304",85,106,48
"8305",26,18,798
"8306",87,20,427
"8307",48,50,348
"8308",19,18,76
"8309",48,32,372
"8310",77,20,1027
"8311",77,85,30
"8312",77,30,92
"8313",85,20,336
"8314",87,93,222
"8315",26,85,51
"8316",85,50,54
"8317",77,82,110
"8318",77,93,184
"8319",77,198,42
"8320",77,66,22
"8321",87,32,108
"8322",152,45,4
"8323",26,66,7
"8324",26,32,200
"8325",26,110,6
"8326",48,69,228
"8327",48,82,8
"8328",106,40,66
"8329",106,164,12
"8330",152,147,4
"8331",87,35,2
"8332",106,45,10
"8333",85,33,2
"8334",85,30,764
"8335",48,21,360
"8336",26,20,126
"8337",26,50,8
"8338",26,35,146
"8339",26,53,22
"8340",85,152,198
"8341",85,118,368
"8342",85,53,231
"8343",87,21,56
"8344",77,48,351
"8345",77,32,808
"8346",77,87,183
"8347",87,118,12
"8348",87,53,15
"8349",85,87,3
"8350",155,40,136
"8351",26,45,4
"8352",85,66,130
"8353",48,30,116
"8354",106,110,78
"8355",155,21,8
"8356",152,53,31
"8357",48,93,18
"8358",77,207,14
"8359",26,21,10
"8360",155,82,6
"8361",152,81,18
"8362",26,69,22
"8363",26,118,2
"8364",85,200,5
"8365",48,113,2
"8366",26,173,2
"8367",26,86,4
"8368",106,202,14
"8369",87,102,2
"8370",152,202,4
"8371",77,40,16
"8372",77,19,3
"8373",48,66,5
"8374",77,39,32
"8375",77,100,2
"8376",77,118,262
"8377",48,77,33
"8378",198,35,2
"8379",48,124,2
"8380",152,66,2
"8381",26,152,102
"8382",26,81,14
"8383",162,85,15
"8384",77,152,57
"8385",48,20,135
"8386",152,86,2
"8387",87,164,8
"8388",85,82,8
"8389",106,69,2
"8390",77,83,2
"8391",106,53,18
"8392",152,32,4
"8393",85,207,10
"8394",26,30,26
"8395",85,64,1
"8396",48,87,6
"8397",155,110,2
"8398",26,89,6
"8399",19,20,45
"8400",87,40,56
"8401",87,81,22
"8402",48,39,2
"8403",106,87,3
"8404",198,50,2
"8405",85,162,93
"8406",26,68,10
"8407",85,48,6
"8408",85,202,10
"8409",26,113,4
"8410",48,35,16
"8411",106,81,10
"8412",85,110,26
"8413",162,69,66
"8414",162,82,4
"8415",162,30,2
"8416",26,59,8
"8417",26,158,8
"8418",19,40,4
"8419",19,50,56
"8420",19,35,26
"8421",152,33,4
"8422",152,35,4
"8423",155,35,62
"8424",152,164,2
"8425",85,81,48
"8426",155,30,2
"8427",162,66,13
"8428",162,152,6
"8429",162,86,6
"8430",162,20,26
"8431",155,152,3
"8432",19,106,15
"8433",19,152,3
"8434",19,32,22
"8435",19,69,22
"8436",85,45,206
"8437",85,164,9
"8438",87,30,8
"8439",152,40,30
"8440",152,39,18
"8441",155,20,6
"8442",87,66,27
"8443",87,48,12
"8444",155,164,25
"8445",77,64,2
"8446",77,173,4
"8447",87,69,28
"8448",85,5,2
